Record Date,Transaction Type,Transaction Type Description,Type A Depositary Amount,Type B Depositary Amount,Type C Depositary Amount,Total Amount,Table Number,Table Name,Sub Table Name,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-12-22,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,22
2022-12-21,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,21
2022-12-21,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,21
2022-12-21,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,21
2022-12-21,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,21
2022-12-21,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,21
2022-12-21,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,21
2022-12-21,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,21
2022-12-21,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,21
2022-12-21,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,21
2022-12-21,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,21
2022-12-21,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,21
2022-12-20,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,20
2022-12-20,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,20
2022-12-20,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,20
2022-12-20,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,20
2022-12-20,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,20
2022-12-20,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,20
2022-12-20,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,20
2022-12-20,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,20
2022-12-20,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,20
2022-12-20,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,20
2022-12-20,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,20
2022-12-19,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,19
2022-12-19,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,19
2022-12-19,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,19
2022-12-19,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,19
2022-12-19,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,19
2022-12-19,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,19
2022-12-19,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,19
2022-12-19,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,19
2022-12-19,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,19
2022-12-19,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,19
2022-12-19,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,19
2022-12-16,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,16
2022-12-16,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,16
2022-12-16,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,16
2022-12-16,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,16
2022-12-16,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,16
2022-12-16,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,16
2022-12-16,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,16
2022-12-16,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,16
2022-12-16,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,16
2022-12-16,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,16
2022-12-16,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,16
2022-12-15,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,15
2022-12-15,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,15
2022-12-15,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,15
2022-12-15,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,15
2022-12-15,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,15
2022-12-15,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,15
2022-12-15,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,15
2022-12-15,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,15
2022-12-15,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,15
2022-12-15,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,15
2022-12-15,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,15
2022-12-14,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,14
2022-12-14,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,14
2022-12-14,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,14
2022-12-14,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,14
2022-12-14,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,14
2022-12-14,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,14
2022-12-14,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,14
2022-12-14,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,14
2022-12-14,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,14
2022-12-14,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,14
2022-12-14,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,14
2022-12-13,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,13
2022-12-13,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,13
2022-12-13,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,13
2022-12-13,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,13
2022-12-13,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,13
2022-12-13,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,13
2022-12-13,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,13
2022-12-13,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,13
2022-12-13,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,13
2022-12-13,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,13
2022-12-13,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,13
2022-12-12,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,12
2022-12-12,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,12
2022-12-12,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,12
2022-12-12,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,12
2022-12-12,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,12
2022-12-12,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,12
2022-12-12,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,12
2022-12-12,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,12
2022-12-12,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,12
2022-12-12,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,12
2022-12-12,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,12
2022-12-09,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,09
2022-12-09,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,09
2022-12-09,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,09
2022-12-09,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,09
2022-12-09,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,09
2022-12-09,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,09
2022-12-09,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,09
2022-12-09,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,09
2022-12-09,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,09
2022-12-09,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,09
2022-12-09,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,09
2022-12-08,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,08
2022-12-08,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,08
2022-12-08,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,08
2022-12-08,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,08
2022-12-08,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,08
2022-12-08,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,08
2022-12-08,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,08
2022-12-08,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,08
2022-12-08,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,08
2022-12-08,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,08
2022-12-08,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,08
2022-12-07,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,07
2022-12-07,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,07
2022-12-07,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,07
2022-12-07,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,07
2022-12-07,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,07
2022-12-07,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,07
2022-12-07,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,07
2022-12-07,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,07
2022-12-07,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,07
2022-12-07,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,07
2022-12-07,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,07
2022-12-06,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,06
2022-12-06,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,06
2022-12-06,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,06
2022-12-06,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,06
2022-12-06,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,06
2022-12-06,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,06
2022-12-06,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,06
2022-12-06,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,06
2022-12-06,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,06
2022-12-06,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,06
2022-12-06,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,06
2022-12-05,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,05
2022-12-05,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,05
2022-12-05,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,05
2022-12-05,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,05
2022-12-05,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,05
2022-12-05,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,05
2022-12-05,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,05
2022-12-05,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,05
2022-12-05,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,05
2022-12-05,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,05
2022-12-05,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,05
2022-12-02,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,02
2022-12-02,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,02
2022-12-02,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,02
2022-12-02,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,02
2022-12-02,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,02
2022-12-02,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,02
2022-12-02,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,02
2022-12-02,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,02
2022-12-02,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,02
